@RELATION sessions

@ATTRIBUTE session_time NUMERIC
@ATTRIBUTE avg_session_time NUMERIC
@ATTRIBUTE visited_pages NUMERIC

@ATTRIBUTE /shuttle/countdown/ {F,T}
@ATTRIBUTE /shuttle/missions/sts-71/images/images.html {F,T}
@ATTRIBUTE /shuttle/missions/sts-71/mission-sts-71.html {F,T}
@ATTRIBUTE / {F,T}
@ATTRIBUTE /ksc.html {F,T}
@ATTRIBUTE /shuttle/countdown/liftoff.html {F,T}
@ATTRIBUTE /shuttle/missions/missions.html {F,T}
@ATTRIBUTE /icons/blank.xbm {F,T}
@ATTRIBUTE /icons/menu.xbm {F,T}
@ATTRIBUTE /htbin/cdt_main.pl {F,T}
@ATTRIBUTE /shuttle/missions/sts-71/movies/movies.html {F,T}
@ATTRIBUTE /history/apollo/apollo.html {F,T}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13.html {F,T}
@ATTRIBUTE /history/history.html {F,T}
@ATTRIBUTE /shuttle/countdown/countdown.html {F,T}
@ATTRIBUTE /icons/image.xbm {F,T}
@ATTRIBUTE /shuttle/technology/sts-newsref/stsref-toc.html {F,T}
@ATTRIBUTE /shuttle/resources/orbiters/atlantis.html {F,T}
@ATTRIBUTE /icons/text.xbm {F,T}
@ATTRIBUTE /htbin/cdt_clock.pl {F,T}
@ATTRIBUTE /software/winvn/winvn.html {F,T}
@ATTRIBUTE /shuttle/countdown/lps/fr.html {F,T}
@ATTRIBUTE /shuttle/missions/sts-67/mission-sts-67.html {F,T}
@ATTRIBUTE /history/apollo/apollo-13/apollo-13-info.html {F,T}
@ATTRIBUTE /history/apollo/apollo-11/apollo-11.html {F,T}
@ATTRIBUTE /facilities/lc39a.html {F,T}
@ATTRIBUTE /shuttle/missions/sts-70/mission-sts-70.html {F,T}
@ATTRIBUTE /shuttle/countdown/tour.html {F,T}
@ATTRIBUTE /history/apollo/apollo-13/ {F,T}

@DATA
3.0,0.75,4,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
27.0,13.5,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
56.0,28.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1697.0,84.85,20,T,F,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,T,T,F,F,F
1572.0,174.666667,9,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
593.0,74.125,8,T,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
157.0,14.272727,11,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
37.0,9.25,4,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
214.0,53.5,4,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
89.0,44.5,2,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
936.0,104.0,9,T,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F
1360.0,123.636364,11,T,T,T,F,F,F,F,T,T,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
73.0,36.5,2,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
512.0,64.0,8,T,T,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
221.0,36.833333,6,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F
382.0,29.384615,13,T,T,T,T,T,F,T,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F
1256.0,157.0,8,T,F,T,F,F,T,T,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F
1773.0,84.428571,21,F,F,F,F,F,F,T,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
92.0,23.0,4,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
425.0,60.714286,7,T,T,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F
30.0,15.0,2,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
1624.0,54.133333,30,F,F,F,F,F,F,F,T,T,F,F,T,T,T,F,T,F,F,T,F,F,F,F,T,F,T,F,F,T
1590.0,122.307692,13,T,F,F,T,F,F,F,T,T,T,F,F,T,F,F,T,F,F,T,F,F,F,F,T,F,F,F,F,T
251.0,125.5,2,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
149.0,49.666667,3,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
27.0,13.5,2,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
766.0,109.428571,7,T,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
29.0,5.8,5,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F
303.0,33.666667,9,F,F,F,F,F,F,F,T,T,F,T,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F
51.0,25.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
197.0,32.833333,6,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
204.0,40.8,5,F,F,F,F,F,T,F,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F
127.0,31.75,4,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
912.0,456.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
611.0,152.75,4,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
337.0,22.466667,15,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
681.0,35.842105,19,T,T,T,F,T,T,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
645.0,215.0,3,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1030.0,515.0,2,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
228.0,32.571429,7,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
42.0,21.0,2,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7.0,3.5,2,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
20.0,10.0,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
29.0,14.5,2,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
602.0,75.25,8,T,F,F,F,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F
215.0,71.666667,3,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
165.0,33.0,5,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
135.0,33.75,4,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
81.0,40.5,2,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1133.0,24.630435,46,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,F,F,T,F,F,F,T,F,F,F,F,F,F
13.0,6.5,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
52.0,17.333333,3,F,F,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
41.0,13.666667,3,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
229.0,25.444444,9,F,T,T,F,T,F,T,F,F,F,T,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
457.0,91.4,5,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F
26.0,13.0,2,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
47.0,15.666667,3,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
14.0,7.0,2,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F
19.0,9.5,2,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1410.0,128.181818,11,F,F,T,F,F,T,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F
740.0,123.333333,6,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1707.0,213.375,8,T,T,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
424.0,141.333333,3,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
509.0,63.625,8,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F
23.0,11.5,2,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1404.0,140.4,10,F,F,F,F,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F
309.0,51.5,6,T,F,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
588.0,45.230769,13,F,F,T,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F
778.0,77.8,10,T,T,T,F,F,T,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
61.0,30.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
115.0,16.428571,7,F,F,F,F,F,F,T,F,F,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T,F,F
95.0,19.0,5,T,T,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F
331.0,55.166667,6,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
56.0,18.666667,3,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
22.0,11.0,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
295.0,24.583333,12,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
99.0,49.5,2,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
212.0,53.0,4,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
175.0,58.333333,3,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
87.0,43.5,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
54.0,18.0,3,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
867.0,433.5,2,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
41.0,13.666667,3,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
617.0,88.142857,7,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
116.0,29.0,4,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
19.0,9.5,2,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
26.0,13.0,2,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1034.0,258.5,4,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
55.0,13.75,4,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
642.0,71.333333,9,F,F,F,F,F,F,F,T,T,F,F,T,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F
198.0,99.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
54.0,27.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
448.0,149.333333,3,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
351.0,31.909091,11,T,F,T,T,T,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
165.0,20.625,8,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1095.0,36.5,30,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
459.0,153.0,3,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
67.0,22.333333,3,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
325.0,65.0,5,F,F,F,F,T,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1491.0,124.25,12,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,T,F,F,F
1787.0,105.117647,17,F,F,F,T,T,F,F,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,F
909.0,227.25,4,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
29.0,14.5,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
260.0,52.0,5,T,T,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
182.0,60.666667,3,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
11.0,5.5,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1739.0,434.75,4,T,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
61.0,20.333333,3,T,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
812.0,62.461538,13,T,T,T,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
187.0,93.5,2,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
111.0,55.5,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
32.0,16.0,2,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
93.0,46.5,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
88.0,44.0,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
150.0,75.0,2,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
151.0,50.333333,3,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
138.0,69.0,2,F,F,F,T,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
107.0,53.5,2,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
529.0,132.25,4,F,T,F,T,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
38.0,19.0,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
278.0,139.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F
142.0,71.0,2,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
133.0,66.5,2,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
220.0,73.333333,3,F,F,T,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
21.0,10.5,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
40.0,20.0,2,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F
35.0,17.5,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
224.0,44.8,5,F,F,F,F,F,F,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
77.0,25.666667,3,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
565.0,188.333333,3,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
101.0,50.5,2,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
149.0,49.666667,3,T,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
19.0,9.5,2,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
22.0,11.0,2,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
579.0,82.714286,7,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
965.0,80.416667,12,F,T,T,T,F,F,F,T,T,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
76.0,10.857143,7,F,F,T,F,T,F,F,T,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F
778.0,40.947368,19,F,F,F,T,F,F,F,T,T,F,F,T,T,T,F,T,F,F,T,F,F,F,F,T,F,F,F,F,F
90.0,45.0,2,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
119.0,39.666667,3,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
125.0,31.25,4,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F
711.0,177.75,4,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F
107.0,26.75,4,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
21.0,10.5,2,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
99.0,49.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
687.0,114.5,6,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
431.0,86.2,5,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
39.0,19.5,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
343.0,57.166667,6,T,T,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,F,F,F
42.0,21.0,2,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1766.0,147.166667,12,T,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
1785.0,137.307692,13,F,F,F,F,F,F,F,T,T,F,F,T,T,F,F,T,F,F,F,F,F,F,F,T,F,F,F,F,F
99.0,16.5,6,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
463.0,231.5,2,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
63.0,12.6,5,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F
615.0,307.5,2,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
68.0,34.0,2,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
58.0,19.333333,3,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1746.0,194.0,9,F,F,T,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
98.0,49.0,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
101.0,33.666667,3,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
867.0,123.857143,7,T,T,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F
153.0,51.0,3,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F
116.0,29.0,4,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
850.0,283.333333,3,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
527.0,47.909091,11,F,F,F,T,T,F,T,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F
401.0,200.5,2,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
218.0,54.5,4,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
88.0,29.333333,3,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
42.0,14.0,3,T,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
26.0,13.0,2,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
196.0,21.777778,9,T,F,F,F,F,F,T,T,T,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F
899.0,299.666667,3,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
14.0,4.666667,3,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
143.0,71.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1086.0,120.666667,9,F,T,T,F,F,F,T,F,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F
412.0,103.0,4,T,F,T,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
137.0,27.4,5,F,F,F,T,F,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
103.0,20.6,5,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F
46.0,15.333333,3,F,F,T,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
475.0,158.333333,3,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
87.0,29.0,3,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
28.0,14.0,2,T,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
1490.0,53.214286,28,F,F,F,F,F,F,T,T,T,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F
75.0,37.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
45.0,22.5,2,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
40.0,20.0,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
56.0,28.0,2,T,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
239.0,59.75,4,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F
29.0,14.5,2,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
